f_timestamp,f_id,cluster_data,heading,status
2025-03-14 11:57:08.111,2874,"[[246,1499,142], ]",158,"DRIVING"
2025-03-14 11:57:08.112,2875,"[[265,1400,140], [265,1399,142], [266,1400,200], ]",179,"DRIVING"
2025-03-14 11:57:08.112,2876,"[[269,1613,200], ]",158,"DRIVING"
2025-03-14 11:57:08.113,2877,"[[256,1500,149], [256,1500,52], ]",125,"DRIVING"
2025-03-14 11:57:08.113,2878,"[[270,1461,141], ]",158,"DRIVING"
2025-03-14 11:57:08.114,2879,"[[248,1515,52], ]",158,"DRIVING"
2025-03-14 11:57:08.153,2880,"[[357,1454,139], ]",158,"DRIVING"
2025-03-14 11:57:08.153,2881,"[[216,1566,145], [217,1567,142], ]",136,"DRIVING"
2025-03-14 11:57:08.154,2882,"[[233,1426,151], ]",158,"DRIVING"
2025-03-14 11:57:08.154,2883,"[[243,1503,142], ]",158,"DRIVING"
2025-03-14 11:57:08.155,2884,"[[264,1613,200], ]",158,"DRIVING"
2025-03-14 11:57:08.155,2885,"[[246,1521,52], ]",158,"DRIVING"
2025-03-14 11:57:08.156,2886,"[[267,1465,141], ]",158,"DRIVING"
2025-03-14 11:57:08.188,2887,"[[356,1458,139], ]",158,"DRIVING"
2025-03-14 11:57:08.188,2888,"[[211,1573,145], ]",158,"DRIVING"
2025-03-14 11:57:08.189,2889,"[[229,1433,151], [227,1433,151], [230,1433,200], ]",236,"DRIVING"
2025-03-14 11:57:08.190,2890,"[[264,1618,200], [265,1617,52], ]",147,"DRIVING"
2025-03-14 11:57:08.190,2891,"[[257,1417,140], [257,1419,142], ]",125,"DRIVING"
2025-03-14 11:57:08.191,2892,"[[247,1502,149], ]",158,"DRIVING"
2025-03-14 11:57:08.227,2893,"[[208,1581,145], ]",158,"DRIVING"
2025-03-14 11:57:08.228,2894,"[[226,1439,151], ]",158,"DRIVING"
2025-03-14 11:57:08.229,2895,"[[262,1621,200], ]",158,"DRIVING"
2025-03-14 11:57:08.229,2896,"[[239,1514,142], ]",158,"DRIVING"
2025-03-14 11:57:08.229,2897,"[[236,1497,149], [235,1496,142], ]",223,"DRIVING"
2025-03-14 11:57:08.230,2898,"[[254,1424,140], [255,1425,141], ]",125,"DRIVING"
2025-03-14 11:57:08.231,2899,"[[243,1533,52], [243,1535,140], ]",147,"DRIVING"
2025-03-14 11:57:08.267,2900,"[[205,1587,145], ]",158,"DRIVING"
2025-03-14 11:57:08.267,2901,"[[223,1445,151], ]",158,"DRIVING"
2025-03-14 11:57:08.268,2902,"[[235,1520,142], [234,1521,151], ]",147,"DRIVING"
2025-03-14 11:57:08.269,2903,"[[260,1625,200], ]",158,"DRIVING"
2025-03-14 11:57:08.269,2904,"[[251,1431,140], ]",158,"DRIVING"
2025-03-14 11:57:08.270,2905,"[[236,1505,149], ]",158,"DRIVING"
2025-03-14 11:57:08.271,2906,"[[242,1538,52], ]",158,"DRIVING"
2025-03-14 11:57:08.307,2907,"[[204,1591,145], ]",158,"DRIVING"
2025-03-14 11:57:08.308,2908,"[[220,1451,151], ]",158,"DRIVING"
2025-03-14 11:57:08.309,2909,"[[233,1525,142], ]",158,"DRIVING"
2025-03-14 11:57:08.309,2910,"[[248,1436,140], ]",158,"DRIVING"
2025-03-14 11:57:08.310,2911,"[[253,1617,200], [253,1617,149], ]",110,"DRIVING"
2025-03-14 11:57:08.310,2912,"[[241,1544,52], ]",158,"DRIVING"
2025-03-14 11:57:08.345,2913,"[[200,1599,145], ]",158,"DRIVING"
2025-03-14 11:57:08.346,2914,"[[219,1459,151], ]",158,"DRIVING"
2025-03-14 11:57:08.347,2915,"[[231,1531,142], ]",158,"DRIVING"
2025-03-14 11:57:08.347,2916,"[[246,1442,140], ]",158,"DRIVING"
2025-03-14 11:57:08.348,2917,"[[222,1504,149], ]",158,"DRIVING"
2025-03-14 11:57:08.348,2918,"[[240,1551,52], ]",158,"DRIVING"
2025-03-14 11:57:08.386,2919,"[[196,1606,145], ]",158,"DRIVING"
2025-03-14 11:57:08.387,2920,"[[217,1465,151], ]",158,"DRIVING"
2025-03-14 11:57:08.387,2921,"[[228,1537,142], [230,1537,141], [226,1537,141], [226,1539,142], [226,1540,52], [226,1538,140], ]",232,"DRIVING"
2025-03-14 11:57:08.387,2922,"[[222,1510,149], ]",158,"DRIVING"
2025-03-14 11:57:08.388,2923,"[[243,1449,140], [242,1449,145], ]",121,"DRIVING"
2025-03-14 11:57:08.388,2924,"[[239,1557,52], [239,1557,151], ]",147,"DRIVING"
2025-03-14 11:57:08.427,2925,"[[192,1615,145], [194,1615,142], ]",193,"DRIVING"
2025-03-14 11:57:08.428,2926,"[[227,1545,142], [227,1546,52], ]",189,"DRIVING"
2025-03-14 11:57:08.428,2927,"[[210,1506,149], ]",115,"DRIVING"
2025-03-14 11:57:08.429,2928,"[[252,1609,200], [251,1608,151], ]",89,"DRIVING"
2025-03-14 11:57:08.429,2929,"[[241,1455,140], [240,1454,140], ]",203,"DRIVING"
2025-03-14 11:57:08.429,2930,"[[237,1561,52], [236,1560,140], ]",217,"DRIVING"
2025-03-14 11:57:08.465,2931,"[[190,1621,145], ]",115,"DRIVING"
2025-03-14 11:57:08.465,2932,"[[381,1504,139], ]",115,"DRIVING"
2025-03-14 11:57:08.466,2933,"[[216,1478,151], [214,1478,52], ]",110,"DRIVING"
2025-03-14 11:57:08.466,2934,"[[238,1462,140], [237,1463,145], ]",100,"DRIVING"
2025-03-14 11:57:08.467,2935,"[[213,1514,149], ]",115,"DRIVING"
2025-03-14 11:57:08.467,2936,"[[275,1500,141], ]",115,"DRIVING"
2025-03-14 11:57:08.468,2937,"[[237,1567,52], ]",115,"DRIVING"
2025-03-14 11:57:08.506,2938,"[[215,1484,151], [215,1484,52], ]",117,"DRIVING"
2025-03-14 11:57:08.506,2939,"[[383,1510,139], ]",115,"DRIVING"
2025-03-14 11:57:08.507,2940,"[[187,1627,145], [185,1627,145], ]",203,"DRIVING"
2025-03-14 11:57:08.507,2941,"[[244,1611,200], ]",115,"DRIVING"
2025-03-14 11:57:08.508,2942,"[[203,1509,149], [204,1508,151], ]",189,"DRIVING"
2025-03-14 11:57:08.508,2943,"[[236,1468,140], ]",115,"DRIVING"
2025-03-14 11:57:08.509,2944,"[[261,1507,141], ]",115,"DRIVING"
2025-03-14 11:57:08.509,2945,"[[237,1573,52], [236,1574,149], ]",89,"DRIVING"
2025-03-14 11:57:08.544,2946,"[[185,1635,145], ]",115,"DRIVING"
2025-03-14 11:57:08.545,2947,"[[215,1494,151], [216,1495,52], ]",117,"DRIVING"
2025-03-14 11:57:08.545,2948,"[[240,1611,200], [240,1610,151], ]",217,"DRIVING"
2025-03-14 11:57:08.546,2949,"[[234,1473,140], [233,1473,149], ]",104,"DRIVING"
2025-03-14 11:57:08.546,2950,"[[208,1519,149], [207,1519,151], ]",189,"DRIVING"
2025-03-14 11:57:08.547,2951,"[[236,1578,52], [235,1577,52], ]",189,"DRIVING"
2025-03-14 11:57:08.585,2952,"[[215,1498,151], [216,1499,149], ]",203,"DRIVING"
2025-03-14 11:57:08.586,2953,"[[183,1641,145], [183,1643,145], ]",127,"DRIVING"
2025-03-14 11:57:08.587,2954,"[[199,1516,149], ]",115,"DRIVING"
2025-03-14 11:57:08.587,2955,"[[233,1481,140], ]",115,"DRIVING"
2025-03-14 11:57:08.588,2956,"[[237,1615,200], [237,1613,52], [237,1615,140], ]",203,"DRIVING"
2025-03-14 11:57:08.588,2957,"[[236,1583,52], [237,1582,52], ]",189,"DRIVING"
2025-03-14 11:57:08.625,2958,"[[183,1647,145], [183,1649,145], ]",127,"DRIVING"
2025-03-14 11:57:08.626,2959,"[[215,1508,151], ]",115,"DRIVING"
2025-03-14 11:57:08.627,2960,"[[215,1574,142], ]",115,"DRIVING"
2025-03-14 11:57:08.627,2961,"[[230,1486,140], ]",115,"DRIVING"
2025-03-14 11:57:08.627,2962,"[[235,1619,200], ]",115,"DRIVING"
2025-03-14 11:57:08.628,2963,"[[196,1518,149], [194,1518,149], ]",189,"DRIVING"
2025-03-14 11:57:08.628,2964,"[[236,1588,52], ]",115,"DRIVING"
2025-03-14 11:57:08.664,2965,"[[216,1513,151], ]",115,"DRIVING"
2025-03-14 11:57:08.665,2966,"[[181,1654,145], ]",115,"DRIVING"
2025-03-14 11:57:08.665,2967,"[[212,1579,142], ]",115,"DRIVING"
2025-03-14 11:57:08.665,2968,"[[232,1619,200], ]",115,"DRIVING"
2025-03-14 11:57:08.666,2969,"[[197,1522,149], ]",115,"DRIVING"
2025-03-14 11:57:08.666,2970,"[[229,1492,140], ]",115,"DRIVING"
2025-03-14 11:57:08.666,2971,"[[265,1515,141], ]",115,"DRIVING"
2025-03-14 11:57:08.667,2972,"[[236,1593,52], [235,1592,200], ]",203,"DRIVING"
2025-03-14 11:57:08.701,2973,"[[177,1661,145], ]",115,"DRIVING"
2025-03-14 11:57:08.702,2974,"[[216,1519,151], [216,1521,145], ]",104,"DRIVING"
2025-03-14 11:57:08.702,2975,"[[210,1585,142], ]",115,"DRIVING"
2025-03-14 11:57:08.702,2976,"[[227,1614,200], ]",115,"DRIVING"
2025-03-14 11:57:08.703,2977,"[[227,1500,140], ]",115,"DRIVING"
2025-03-14 11:57:08.703,2978,"[[196,1526,149], [197,1525,149], ]",193,"DRIVING"
2025-03-14 11:57:08.703,2979,"[[236,1598,52], [235,1597,151], [236,1600,151], [236,1599,149], ]",272,"DRIVING"
2025-03-14 11:57:08.739,2980,"[[216,1529,151], ]",115,"DRIVING"
2025-03-14 11:57:08.740,2981,"[[173,1670,145], ]",115,"DRIVING"
2025-03-14 11:57:08.741,2982,"[[209,1594,142], ]",115,"DRIVING"
2025-03-14 11:57:08.741,2983,"[[197,1529,149], [199,1529,149], ]",193,"DRIVING"
2025-03-14 11:57:08.742,2984,"[[226,1506,140], ]",115,"DRIVING"
2025-03-14 11:57:08.742,2985,"[[223,1615,200], [225,1615,200], ]",127,"DRIVING"
2025-03-14 11:57:08.777,2986,"[[236,1602,52], ]",115,"DRIVING"
2025-03-14 11:57:08.777,2987,"[[171,1675,145], ]",115,"DRIVING"
2025-03-14 11:57:08.778,2988,"[[216,1536,151], ]",115,"DRIVING"
2025-03-14 11:57:08.779,2989,"[[207,1601,142], ]",115,"DRIVING"
2025-03-14 11:57:08.779,2990,"[[224,1512,140], ]",115,"DRIVING"
2025-03-14 11:57:08.780,2991,"[[220,1624,200], ]",115,"DRIVING"
2025-03-14 11:57:08.780,2992,"[[197,1533,149], ]",115,"DRIVING"
2025-03-14 11:57:08.819,2993,"[[236,1608,52], ]",115,"DRIVING"
2025-03-14 11:57:08.819,2994,"[[216,1543,151], [216,1545,151], ]",193,"DRIVING"
2025-03-14 11:57:08.820,2995,"[[172,1680,145], ]",115,"DRIVING"
2025-03-14 11:57:08.820,2996,"[[204,1608,142], ]",115,"DRIVING"
2025-03-14 11:57:08.821,2997,"[[219,1621,200], ]",115,"DRIVING"
2025-03-14 11:57:08.821,2998,"[[224,1516,140], ]",115,"DRIVING"
2025-03-14 11:57:08.821,2999,"[[198,1536,149], ]",115,"DRIVING"
2025-03-14 11:57:08.853,3000,"[[170,1686,145], ]",111,"DRIVING"
2025-03-14 11:57:08.854,3001,"[[217,1548,151], ]",111,"DRIVING"
2025-03-14 11:57:08.855,3002,"[[202,1615,142], ]",111,"DRIVING"
2025-03-14 11:57:08.855,3003,"[[218,1629,200], [216,1629,200], ]",87,"DRIVING"
2025-03-14 11:57:08.856,3004,"[[200,1541,149], ]",111,"DRIVING"
2025-03-14 11:57:08.856,3005,"[[224,1522,140], ]",111,"DRIVING"
2025-03-14 11:57:08.892,3006,"[[237,1618,52], [238,1617,140], ]",235,"DRIVING"
2025-03-14 11:57:08.892,3007,"[[218,1552,151], [218,1552,151], ]",191,"DRIVING"
2025-03-14 11:57:08.894,3008,"[[167,1695,145], ]",111,"DRIVING"
2025-03-14 11:57:08.894,3009,"[[200,1621,142], ]",111,"DRIVING"
2025-03-14 11:57:08.895,3010,"[[215,1626,200], [215,1627,142], ]",125,"DRIVING"
2025-03-14 11:57:08.895,3011,"[[222,1526,140], [222,1526,52], ]",115,"DRIVING"
2025-03-14 11:57:08.896,3012,"[[201,1545,149], ]",111,"DRIVING"
2025-03-14 11:57:08.933,3013,"[[238,1623,52], ]",111,"DRIVING"
2025-03-14 11:57:08.934,3014,"[[163,1702,145], ]",111,"DRIVING"
2025-03-14 11:57:08.936,3015,"[[198,1629,142], [199,1628,142], ]",191,"DRIVING"
2025-03-14 11:57:08.936,3016,"[[221,1530,140], [221,1531,149], ]",125,"DRIVING"
2025-03-14 11:57:08.936,3017,"[[202,1549,149], ]",111,"DRIVING"
2025-03-14 11:57:08.937,3018,"[[213,1629,200], ]",111,"DRIVING"
2025-03-14 11:57:08.970,3019,"[[240,1627,52], ]",111,"DRIVING"
2025-03-14 11:57:08.971,3020,"[[219,1568,151], [221,1568,140], [219,1568,149], ]",134,"DRIVING"
2025-03-14 11:57:08.971,3021,"[[161,1710,145], ]",111,"DRIVING"
2025-03-14 11:57:08.972,3022,"[[197,1635,142], ]",111,"DRIVING"
2025-03-14 11:57:08.973,3023,"[[221,1537,140], [221,1536,149], ]",125,"DRIVING"
2025-03-14 11:57:08.973,3024,"[[202,1554,149], ]",111,"DRIVING"
2025-03-14 11:57:09.009,3025,"[[240,1632,52], ]",111,"DRIVING"
2025-03-14 11:57:09.010,3026,"[[160,1717,145], ]",111,"DRIVING"
2025-03-14 11:57:09.011,3027,"[[196,1640,142], ]",111,"DRIVING"
2025-03-14 11:57:09.012,3028,"[[219,1574,151], [219,1575,142], ]",125,"DRIVING"
2025-03-14 11:57:09.012,3029,"[[204,1559,149], ]",111,"DRIVING"
2025-03-14 11:57:09.013,3030,"[[221,1542,140], ]",111,"DRIVING"
2025-03-14 11:57:09.049,3031,"[[241,1636,52], ]",111,"DRIVING"
2025-03-14 11:57:09.050,3032,"[[163,1717,145], ]",111,"DRIVING"
2025-03-14 11:57:09.050,3033,"[[197,1646,142], ]",111,"DRIVING"
2025-03-14 11:57:09.051,3034,"[[221,1546,140], ]",111,"DRIVING"
2025-03-14 11:57:09.051,3035,"[[219,1580,151], ]",111,"DRIVING"
2025-03-14 11:57:09.092,3036,"[[205,1564,149], ]",111,"DRIVING"
2025-03-14 11:57:09.092,3037,"[[236,1530,141], [235,1529,151], ]",125,"DRIVING"
2025-03-14 11:57:09.092,3038,"[[243,1642,52], ]",111,"DRIVING"
2025-03-14 11:57:09.093,3039,"[[162,1725,145], ]",111,"DRIVING"
2025-03-14 11:57:09.094,3040,"[[220,1582,151], [222,1582,140], ]",54,"DRIVING"
2025-03-14 11:57:09.094,3041,"[[197,1651,142], ]",111,"DRIVING"
2025-03-14 11:57:09.095,3042,"[[221,1551,140], ]",111,"DRIVING"
2025-03-14 11:57:09.128,3043,"[[207,1570,149], ]",111,"DRIVING"
2025-03-14 11:57:09.129,3044,"[[245,1646,52], ]",111,"DRIVING"
2025-03-14 11:57:09.130,3045,"[[161,1732,145], ]",111,"DRIVING"
2025-03-14 11:57:09.130,3046,"[[222,1591,151], ]",111,"DRIVING"
2025-03-14 11:57:09.130,3047,"[[197,1657,142], ]",111,"DRIVING"
2025-03-14 11:57:09.170,3048,"[[208,1576,149], ]",111,"DRIVING"
2025-03-14 11:57:09.170,3049,"[[245,1650,52], ]",111,"DRIVING"
2025-03-14 11:57:09.171,3050,"[[161,1739,145], ]",111,"DRIVING"
2025-03-14 11:57:09.172,3051,"[[223,1596,151], ]",111,"DRIVING"
2025-03-14 11:57:09.173,3052,"[[197,1661,142], ]",111,"DRIVING"
2025-03-14 11:57:09.206,3053,"[[210,1582,149], ]",111,"DRIVING"
2025-03-14 11:57:09.207,3054,"[[246,1655,52], ]",111,"DRIVING"
2025-03-14 11:57:09.210,3055,"[[223,1602,151], ]",111,"DRIVING"
2025-03-14 11:57:09.210,3056,"[[197,1666,142], ]",111,"DRIVING"
2025-03-14 11:57:09.248,3057,"[[212,1588,149], ]",111,"DRIVING"
2025-03-14 11:57:09.248,3058,"[[221,1564,140], [221,1565,142], [223,1564,151], ]",225,"DRIVING"
2025-03-14 11:57:09.249,3059,"[[247,1661,52], ]",111,"DRIVING"
2025-03-14 11:57:09.250,3060,"[[156,1756,145], ]",111,"DRIVING"
2025-03-14 11:57:09.250,3061,"[[224,1607,151], ]",111,"DRIVING"
2025-03-14 11:57:09.251,3062,"[[198,1672,142], ]",111,"DRIVING"
2025-03-14 11:57:09.287,3063,"[[214,1593,149], ]",0,"DRIVING"
2025-03-14 11:57:09.288,3064,"[[223,1538,141], ]",0,"DRIVING"
2025-03-14 11:57:09.289,3065,"[[248,1665,52], ]",0,"DRIVING"
2025-03-14 11:57:09.289,3066,"[[158,1763,145], ]",0,"DRIVING"
2025-03-14 11:57:09.290,3067,"[[224,1612,151], [226,1612,200], ]",72,"DRIVING"
2025-03-14 11:57:09.291,3068,"[[200,1679,142], ]",0,"DRIVING"
2025-03-14 11:57:09.327,3069,"[[221,1573,140], [222,1573,149], ]",162,"DRIVING"
2025-03-14 11:57:09.328,3070,"[[215,1597,149], ]",0,"DRIVING"
2025-03-14 11:57:09.328,3071,"[[249,1670,52], ]",0,"DRIVING"
2025-03-14 11:57:09.329,3072,"[[157,1769,145], ]",0,"DRIVING"
2025-03-14 11:57:09.329,3073,"[[225,1616,151], ]",0,"DRIVING"
2025-03-14 11:57:09.331,3074,"[[202,1684,142], ]",0,"DRIVING"
2025-03-14 11:57:09.367,3075,"[[221,1577,140], ]",0,"DRIVING"
2025-03-14 11:57:09.368,3076,"[[217,1604,149], ]",0,"DRIVING"
2025-03-14 11:57:09.369,3077,"[[252,1674,52], ]",0,"DRIVING"
2025-03-14 11:57:09.370,3078,"[[226,1623,151], [225,1622,149], ]",0,"DRIVING"
2025-03-14 11:57:09.371,3079,"[[157,1773,145], ]",0,"DRIVING"
2025-03-14 11:57:09.372,3080,"[[204,1690,142], ]",0,"DRIVING"
2025-03-14 11:57:09.404,3081,"[[219,1609,149], ]",0,"DRIVING"
2025-03-14 11:57:09.405,3082,"[[253,1679,52], ]",0,"DRIVING"
2025-03-14 11:57:09.406,3083,"[[157,1779,145], ]",0,"DRIVING"
2025-03-14 11:57:09.407,3084,"[[227,1628,151], [227,1628,149], ]",0,"DRIVING"
2025-03-14 11:57:09.408,3085,"[[205,1694,142], ]",0,"DRIVING"
2025-03-14 11:57:09.444,3086,"[[221,1613,149], ]",0,"DRIVING"
2025-03-14 11:57:09.445,3087,"[[224,1586,140], ]",0,"DRIVING"
2025-03-14 11:57:09.445,3088,"[[255,1683,52], ]",0,"DRIVING"
2025-03-14 11:57:09.445,3089,"[[228,1632,151], [229,1633,149], ]",0,"DRIVING"
2025-03-14 11:57:09.446,3090,"[[159,1783,145], ]",0,"DRIVING"
2025-03-14 11:57:09.447,3091,"[[208,1699,142], ]",0,"DRIVING"
2025-03-14 11:57:09.483,3092,"[[224,1589,140], ]",0,"DRIVING"
2025-03-14 11:57:09.483,3093,"[[223,1618,149], [224,1619,200], ]",72,"DRIVING"
2025-03-14 11:57:09.484,3094,"[[256,1688,52], [255,1687,149], [254,1688,200], ]",144,"DRIVING"
2025-03-14 11:57:09.485,3095,"[[159,1789,145], ]",0,"DRIVING"
2025-03-14 11:57:09.486,3096,"[[230,1639,151], [231,1638,149], ]",0,"DRIVING"
2025-03-14 11:57:09.487,3097,"[[209,1703,142], ]",0,"DRIVING"
2025-03-14 11:57:09.524,3098,"[[225,1593,140], [226,1594,140], ]",0,"DRIVING"
2025-03-14 11:57:09.525,3099,"[[258,1692,52], [258,1692,149], ]",181,"DRIVING"
2025-03-14 11:57:09.525,3100,"[[232,1644,151], [233,1643,149], ]",181,"DRIVING"
2025-03-14 11:57:09.526,3101,"[[160,1795,145], ]",0,"DRIVING"
2025-03-14 11:57:09.564,3102,"[[211,1706,142], ]",0,"DRIVING"
2025-03-14 11:57:09.565,3103,"[[261,1698,52], [261,1696,149], [261,1698,200], ]",151,"DRIVING"
2025-03-14 11:57:09.565,3104,"[[160,1799,145], ]",0,"DRIVING"
2025-03-14 11:57:09.567,3105,"[[234,1647,151], [235,1647,149], ]",181,"DRIVING"
2025-03-14 11:57:09.602,3106,"[[213,1711,142], ]",0,"DRIVING"
2025-03-14 11:57:09.603,3107,"[[228,1599,140], ]",0,"DRIVING"
2025-03-14 11:57:09.604,3108,"[[262,1701,52], ]",0,"DRIVING"
2025-03-14 11:57:09.605,3109,"[[236,1653,151], ]",0,"DRIVING"
2025-03-14 11:57:09.606,3110,"[[161,1803,145], ]",0,"DRIVING"
2025-03-14 11:57:09.642,3111,"[[216,1722,142], ]",0,"DRIVING"
2025-03-14 11:57:09.642,3112,"[[230,1603,140], ]",0,"DRIVING"
2025-03-14 11:57:09.643,3113,"[[264,1706,52], ]",0,"DRIVING"
2025-03-14 11:57:09.644,3114,"[[164,1806,145], ]",0,"DRIVING"
2025-03-14 11:57:09.645,3115,"[[237,1657,151], ]",0,"DRIVING"
2025-03-14 11:57:09.681,3116,"[[218,1725,142], ]",344,"DRIVING"
2025-03-14 11:57:09.682,3117,"[[232,1607,140], [233,1608,140], ]",346,"DRIVING"
2025-03-14 11:57:09.683,3118,"[[266,1711,52], ]",344,"DRIVING"
2025-03-14 11:57:09.683,3119,"[[239,1662,151], ]",344,"DRIVING"
2025-03-14 11:57:09.684,3120,"[[164,1812,145], ]",344,"DRIVING"
2025-03-14 11:57:09.721,3121,"[[222,1729,142], ]",344,"DRIVING"
2025-03-14 11:57:09.723,3122,"[[268,1716,52], ]",344,"DRIVING"
2025-03-14 11:57:09.760,3123,"[[224,1735,142], ]",344,"DRIVING"
2025-03-14 11:57:09.761,3124,"[[165,1816,145], ]",344,"DRIVING"
2025-03-14 11:57:09.761,3125,"[[238,1654,149], ]",344,"DRIVING"
2025-03-14 11:57:09.761,3126,"[[235,1611,140], ]",344,"DRIVING"
2025-03-14 11:57:09.762,3127,"[[271,1720,52], ]",344,"DRIVING"
2025-03-14 11:57:09.801,3128,"[[168,1821,145], ]",344,"DRIVING"
2025-03-14 11:57:09.802,3129,"[[227,1739,142], ]",344,"DRIVING"
2025-03-14 11:57:09.803,3130,"[[240,1659,149], ]",344,"DRIVING"
2025-03-14 11:57:09.804,3131,"[[273,1724,52], ]",344,"DRIVING"
2025-03-14 11:57:09.841,3132,"[[229,1743,142], ]",344,"DRIVING"
2025-03-14 11:57:09.841,3133,"[[243,1673,151], ]",344,"DRIVING"
2025-03-14 11:57:09.841,3134,"[[171,1825,145], ]",344,"DRIVING"
2025-03-14 11:57:09.842,3135,"[[243,1666,149], ]",344,"DRIVING"
2025-03-14 11:57:09.842,3136,"[[276,1728,52], ]",344,"DRIVING"
2025-03-14 11:57:09.880,3137,"[[173,1830,145], ]",344,"DRIVING"
2025-03-14 11:57:09.880,3138,"[[232,1747,142], ]",344,"DRIVING"
2025-03-14 11:57:09.880,3139,"[[244,1669,149], ]",344,"DRIVING"
2025-03-14 11:57:09.881,3140,"[[240,1619,140], ]",344,"DRIVING"
2025-03-14 11:57:09.881,3141,"[[246,1678,151], ]",344,"DRIVING"
2025-03-14 11:57:09.881,3142,"[[278,1733,52], ]",344,"DRIVING"
2025-03-14 11:57:09.918,3143,"[[177,1834,145], ]",344,"DRIVING"
2025-03-14 11:57:09.918,3144,"[[248,1683,151], [248,1683,200], [248,1682,200], ]",160,"DRIVING"
2025-03-14 11:57:09.919,3145,"[[242,1623,140], ]",344,"DRIVING"
2025-03-14 11:57:09.919,3146,"[[247,1675,149], ]",344,"DRIVING"
2025-03-14 11:57:09.919,3147,"[[235,1751,142], ]",344,"DRIVING"
2025-03-14 11:57:09.920,3148,"[[279,1737,52], ]",344,"DRIVING"
2025-03-14 11:57:09.958,3149,"[[179,1840,145], ]",344,"DRIVING"
2025-03-14 11:57:09.958,3150,"[[251,1688,151], [252,1688,200], ]",208,"DRIVING"
2025-03-14 11:57:09.959,3151,"[[238,1758,142], ]",344,"DRIVING"
2025-03-14 11:57:09.959,3152,"[[249,1679,149], ]",344,"DRIVING"
2025-03-14 11:57:09.960,3153,"[[245,1626,140], ]",344,"DRIVING"
2025-03-14 11:57:09.960,3154,"[[281,1742,52], ]",344,"DRIVING"
2025-03-14 11:57:09.996,3155,"[[182,1842,145], ]",344,"DRIVING"
2025-03-14 11:57:09.996,3156,"[[253,1692,151], ]",344,"DRIVING"
2025-03-14 11:57:09.997,3157,"[[241,1761,142], ]",344,"DRIVING"
2025-03-14 11:57:09.999,3158,"[[247,1628,140], ]",344,"DRIVING"
2025-03-14 11:57:10.000,3159,"[[252,1682,149], ]",344,"DRIVING"
2025-03-14 11:57:10.001,3160,"[[285,1746,52], ]",344,"DRIVING"
2025-03-14 11:57:10.037,3161,"[[184,1845,145], ]",344,"DRIVING"
2025-03-14 11:57:10.038,3162,"[[255,1697,151], ]",344,"DRIVING"
2025-03-14 11:57:10.038,3163,"[[244,1766,142], ]",344,"DRIVING"
2025-03-14 11:57:10.039,3164,"[[250,1631,140], ]",344,"DRIVING"
2025-03-14 11:57:10.040,3165,"[[287,1751,52], ]",344,"DRIVING"
2025-03-14 11:57:10.077,3166,"[[256,1702,151], ]",344,"DRIVING"
2025-03-14 11:57:10.078,3167,"[[247,1769,142], ]",344,"DRIVING"
2025-03-14 11:57:10.078,3168,"[[187,1847,145], ]",344,"DRIVING"
2025-03-14 11:57:10.079,3169,"[[273,1575,57], ]",344,"DRIVING"
2025-03-14 11:57:10.079,3170,"[[290,1756,52], ]",344,"DRIVING"
2025-03-14 11:57:10.080,3171,"[[253,1633,140], ]",344,"DRIVING"
2025-03-14 11:57:10.114,3172,"[[256,1638,140], ]",353,"DRIVING"
2025-03-14 11:57:10.115,3173,"[[259,1707,151], ]",353,"DRIVING"
2025-03-14 11:57:10.116,3174,"[[250,1772,142], ]",353,"DRIVING"
2025-03-14 11:57:10.117,3175,"[[294,1760,52], ]",353,"DRIVING"
2025-03-14 11:57:10.155,3176,"[[259,1641,140], [260,1640,52], ]",306,"DRIVING"
2025-03-14 11:57:10.156,3177,"[[264,1700,149], ]",353,"DRIVING"
2025-03-14 11:57:10.157,3178,"[[261,1710,151], ]",353,"DRIVING"
2025-03-14 11:57:10.157,3179,"[[191,1852,145], ]",353,"DRIVING"
2025-03-14 11:57:10.157,3180,"[[255,1778,142], ]",353,"DRIVING"
2025-03-14 11:57:10.158,3181,"[[297,1764,52], ]",353,"DRIVING"
2025-03-14 11:57:10.192,3182,"[[261,1646,140], [262,1645,52], ]",331,"DRIVING"
2025-03-14 11:57:10.192,3183,"[[193,1855,145], ]",353,"DRIVING"
2025-03-14 11:57:10.194,3184,"[[265,1703,149], ]",353,"DRIVING"
2025-03-14 11:57:10.194,3185,"[[263,1715,151], ]",353,"DRIVING"
2025-03-14 11:57:10.194,3186,"[[258,1783,142], ]",353,"DRIVING"
2025-03-14 11:57:10.195,3187,"[[299,1768,52], ]",353,"DRIVING"
2025-03-14 11:57:10.230,3188,"[[267,1707,149], [267,1706,200], ]",218,"DRIVING"
2025-03-14 11:57:10.230,3189,"[[266,1720,151], ]",353,"DRIVING"
2025-03-14 11:57:10.231,3190,"[[264,1652,140], ]",353,"DRIVING"
2025-03-14 11:57:10.232,3191,"[[196,1859,145], ]",353,"DRIVING"
2025-03-14 11:57:10.232,3192,"[[261,1788,142], ]",353,"DRIVING"
2025-03-14 11:57:10.233,3193,"[[302,1772,52], ]",353,"DRIVING"
2025-03-14 11:57:10.270,3194,"[[271,1711,149], [272,1712,200], ]",218,"DRIVING"
2025-03-14 11:57:10.270,3195,"[[268,1724,151], ]",353,"DRIVING"
